,AWND,Base,Day,Dropoff_latitude,Dropoff_longitude,Ehail_fee,Extra,Fare_amount,Lpep_dropoff_datetime,MTA_tax,PRCP,Passenger_count,Payment_type,Pickup_latitude,Pickup_longitude,RateCodeID,SNOW,SNWD,Store_and_fwd_flag,TMAX,TMIN,Tip_amount,Tolls_amount,Total_amount,Trip_distance,Trip_type,Type,VendorID,lpep_pickup_datetime,Trip Length (min)
348715,3.8,B02682,3,,,,,15.0596693402,2014-04-03 22:15:00,,0.07,,,40.7618,-73.9849,,0.0,0.0,,67,46,,,,1.3390262575,,1,,2014-04-03 22:08:00,7.0
859317,6.0,,7,40.7782287598,-73.9483947754,,1.0,10.5,2014-04-07 17:31:58,0.5,0.52,1.0,1.0,40.803260803200004,-73.9489440918,1.0,0.0,0.0,N,53,43,2.0,0.0,14.0,2.3,,0,1.0,2014-04-07 17:19:40,12.0
1234973,7.6,,16,40.774166107199996,-73.87297058109999,,0.0,21.0,2014-04-16 15:25:29,0.5,0.05,1.0,1.0,40.811885833699996,-73.9359283447,1.0,0.0,0.0,N,49,31,4.0,5.33,30.83,6.7,1.0,0,2.0,2014-04-16 15:09:05,16.0
324682,8.3,B02617,30,,,,,25.7731262488,2014-04-30 18:45:00,,4.97,,,40.7634,-73.97399999999999,,0.0,0.0,,52,41,,,,2.9403033772200002,,1,,2014-04-30 18:37:00,8.0
1527410,9.4,,23,40.8258476257,-73.9232711792,,0.0,14.5,2014-04-23 15:02:00,0.5,0.0,1.0,2.0,40.8202934265,-73.9550857544,1.0,0.0,0.0,N,61,44,0.0,0.0,15.0,3.11,1.0,0,2.0,2014-04-23 14:45:55,16.0
845754,6.0,,7,40.6698265076,-73.9457473755,,0.0,7.0,2014-04-07 09:49:46,0.5,0.52,1.0,1.0,40.721488952600005,-73.9582595825,1.0,0.0,0.0,N,53,43,0.0,0.0,7.5,1.01,1.0,0,2.0,2014-04-07 09:41:28,8.0
444902,7.6,B02682,16,,,,,30.4325056721,2014-04-16 16:12:00,,0.05,,,40.7611,-73.9795,,0.0,0.0,,49,31,,,,2.70101963862,,1,,2014-04-16 16:00:00,12.0
649047,3.8,,3,40.725807189899996,-74.0028457642,,0.0,13.0,2014-04-03 10:40:02,0.5,0.07,1.0,1.0,40.7024154663,-73.9867401123,1.0,0.0,0.0,N,67,46,1.5,0.0,15.0,2.57,1.0,0,2.0,2014-04-03 10:24:22,15.0
383599,6.0,B02682,7,,,,,10.8972619851,2014-04-07 21:01:00,,0.52,,,40.7558,-73.9708,,0.0,0.0,,53,43,,,,1.48923249367,,1,,2014-04-07 20:55:00,6.0
1756237,4.3,,28,40.6175804138,-74.0197982788,,0.0,25.5,2014-04-28 07:37:42,0.5,0.0,1.0,1.0,40.691230773899996,-73.9930267334,1.0,0.0,0.0,N,67,45,5.1,0.0,31.1,8.09,1.0,0,2.0,2014-04-28 07:17:06,20.0
1431012,6.3,,20,40.8052635193,-73.9654083252,,0.0,7.5,2014-04-20 18:40:57,0.5,0.0,1.0,1.0,40.8428993225,-73.941947937,1.0,0.0,0.0,N,60,45,1.5,0.0,9.5,1.28,1.0,0,2.0,2014-04-20 18:33:38,7.0
230604,8.5,B02617,4,,,,,18.342080843399998,2014-04-04 07:51:00,,0.21,,,40.6754,-73.9978,,0.0,0.0,,47,40,,,,3.3783080820599998,,1,,2014-04-04 07:40:00,11.0
571546,4.7,,1,40.804790496799995,-73.9403686523,,0.0,10.0,2014-04-01 09:00:26,0.5,0.0,1.0,1.0,40.8047637939,-73.9403915405,5.0,0.0,0.0,N,60,39,0.0,0.0,10.5,0.0,1.0,0,2.0,2014-04-01 09:00:15,0.0
386019,6.9,B02682,8,,,,,20.4084301258,2014-04-08 08:23:00,,0.34,,,40.768,-73.9629,,0.0,0.0,,64,46,,,,2.1808950457700003,,1,,2014-04-08 08:14:00,9.0
1120203,5.8,,13,40.73777771,-73.99672698970001,,0.0,34.5,2014-04-13 13:22:55,0.5,0.0,1.0,1.0,40.8213615417,-73.939201355,1.0,0.0,0.0,N,77,54,6.9,0.0,41.9,9.81,1.0,0,2.0,2014-04-13 12:45:09,37.0
1364346,5.6,,19,40.7141456604,-73.9771728516,,0.0,18.5,2014-04-19 13:04:08,0.5,0.0,1.0,1.0,40.680267334,-73.9991378784,1.0,0.0,0.0,N,68,41,3.7,0.0,22.7,5.27,1.0,0,2.0,2014-04-19 12:45:22,18.0
99108,5.8,B02598,13,,,,,17.1762472807,2014-04-13 00:40:00,,0.0,,,40.7268,-74.0035,,0.0,0.0,,77,54,,,,1.8290397933200002,,1,,2014-04-13 00:30:00,10.0
671925,3.8,,3,40.7297706604,-73.9807891846,,0.5,26.0,2014-04-03 21:02:45,0.5,0.07,2.0,2.0,40.808071136500004,-73.9528045654,1.0,0.0,0.0,N,67,46,0.0,0.0,27.0,7.74,1.0,0,2.0,2014-04-03 20:39:14,23.0
203816,8.9,B02598,29,,,,,20.692040096099998,2014-04-29 20:23:00,,0.03,,,40.7327,-74.0024,,0.0,0.0,,52,43,,,,3.28743284185,,1,,2014-04-29 20:13:00,10.0
298098,8.5,B02617,24,,,,,18.4947598037,2014-04-24 07:32:00,,0.0,,,40.7841,-73.9545,,0.0,0.0,,62,42,,,,2.58536621176,,1,,2014-04-24 07:24:00,8.0
875602,6.0,,7,40.7442398071,-73.88386535640001,,0.5,4.5,2014-04-07 23:42:44,0.5,0.52,1.0,2.0,40.74634552,-73.8908920288,1.0,0.0,0.0,N,53,43,0.0,0.0,5.5,0.66,1.0,0,2.0,2014-04-07 23:39:20,3.0
1712821,5.8,,27,40.680137634299996,-73.981300354,,0.0,0.0,2014-04-27 02:51:04,0.0,0.0,1.0,3.0,40.6838645935,-73.97882843020001,5.0,0.0,0.0,N,59,47,0.0,0.0,0.0,0.3,2.0,0,1.0,2014-04-27 02:50:21,0.0
716979,8.5,,4,40.798656463600004,-73.95964813229999,,1.0,5.5,2014-04-04 19:55:05,0.5,0.21,1.0,1.0,40.8075866699,-73.9605636597,1.0,0.0,0.0,N,47,40,0.0,0.0,7.0,0.84,1.0,0,2.0,2014-04-04 19:50:33,4.0
897137,6.9,,8,40.7917671204,-73.9740905762,,1.0,6.5,2014-04-08 17:25:53,0.5,0.34,1.0,1.0,40.8074836731,-73.9644393921,1.0,0.0,0.0,N,64,46,0.5,0.0,8.5,1.2,1.0,0,2.0,2014-04-08 17:20:35,5.0
1574196,8.5,,24,40.725189209,-73.9957275391,,1.0,18.5,2014-04-24 17:44:03,0.5,0.0,2.0,1.0,40.6869430542,-73.9759140015,1.0,0.0,0.0,N,62,42,3.0,0.0,23.0,3.7,1.0,0,1.0,2014-04-24 17:18:54,25.0
13364,5.8,B02512,11,,,,,24.3365886442,2014-04-11 17:03:00,,0.0,,,40.7634,-73.9696,,0.0,0.0,,75,56,,,,4.13977303268,,1,,2014-04-11 16:51:00,12.0
1038375,5.8,,11,40.8476257324,-73.9348754883,,0.5,16.5,2014-04-11 23:35:37,0.5,0.0,3.0,1.0,40.801166534400004,-73.95946502689999,1.0,0.0,0.0,N,75,56,4.25,0.0,21.75,3.93,1.0,0,2.0,2014-04-11 23:17:34,18.0
1724781,5.8,,27,40.7080688477,-73.8030548096,,0.0,24.5,2014-04-27 12:39:12,0.5,0.0,1.0,2.0,40.7036018372,-73.7992935181,1.0,0.0,0.0,N,59,47,0.0,0.0,25.0,6.96,1.0,0,2.0,2014-04-27 12:12:03,27.0
1553191,8.5,,24,40.757656097399995,-73.8847808838,,0.5,6.0,2014-04-24 02:39:20,0.5,0.0,1.0,2.0,40.747261047399995,-73.8894805908,1.0,0.0,0.0,N,62,42,0.0,0.0,7.0,1.05,1.0,0,2.0,2014-04-24 02:34:03,5.0
942675,6.9,,9,40.749042511,-73.9886856079,,0.5,18.5,2014-04-09 20:54:07,0.5,0.0,2.0,1.0,40.7018013,-73.9921264648,1.0,0.0,0.0,N,61,45,3.9,0.0,23.4,4.6,,0,1.0,2014-04-09 20:31:33,22.0
1131961,5.8,,13,40.6762619019,-73.9800033569,,0.0,6.5,2014-04-13 18:35:00,0.5,0.0,1.0,1.0,40.671188354499996,-73.9595413208,1.0,0.0,0.0,N,77,54,1.3,0.0,8.3,1.37,1.0,0,2.0,2014-04-13 18:28:52,6.0
1293083,7.8,,17,40.810913085900005,-73.9286193848,,1.0,14.0,2014-04-18 19:53:27,0.5,0.0,1.0,2.0,40.811138153099996,-73.9274597168,1.0,0.0,0.0,N,48,36,0.0,0.0,15.5,0.12,1.0,0,2.0,2014-04-17 21:52:35,0.0
1822644,8.9,,29,40.779083252,-73.9099655151,,0.5,11.5,2014-04-29 22:26:38,0.5,0.03,1.0,1.0,40.7512779236,-73.9347457886,1.0,0.0,0.0,N,52,43,2.0,0.0,14.5,2.54,1.0,0,2.0,2014-04-29 22:13:28,13.0
838834,6.0,,7,40.7163276672,-73.9615097046,,0.5,14.5,2014-04-07 02:11:19,0.5,0.52,1.0,2.0,40.7519989014,-73.9324645996,1.0,0.0,0.0,N,53,43,0.0,0.0,15.5,3.98,1.0,0,2.0,2014-04-07 01:57:28,13.0
927811,6.9,,9,40.5782661438,-73.9531326294,,0.0,6.0,2014-04-09 14:31:07,0.5,0.0,1.0,2.0,40.587310791,-73.9541702271,1.0,0.0,0.0,N,61,45,0.0,0.0,6.5,0.9,,0,1.0,2014-04-09 14:24:47,6.0
1618251,4.9,,25,40.8139381409,-73.9318695068,,1.0,12.0,2014-04-25 17:43:56,0.5,0.02,1.0,2.0,40.795307159400004,-73.9420166016,1.0,0.0,0.0,N,63,44,0.0,0.0,13.5,1.69,1.0,0,2.0,2014-04-25 17:26:54,17.0
392775,6.9,B02682,9,,,,,21.529323221,2014-04-09 08:52:00,,0.0,,,40.7959,-73.9707,,0.0,0.0,,61,45,,,,3.88872814852,,1,,2014-04-09 08:40:00,12.0
1444823,4.3,,21,40.6411895752,-73.971244812,,0.5,30.5,2014-04-21 01:23:07,0.5,0.0,1.0,2.0,40.7091255188,-73.9043807983,1.0,0.0,0.0,N,67,41,0.0,0.0,31.5,10.75,1.0,0,2.0,2014-04-21 00:51:25,31.0
906115,6.9,,8,40.7207832336,-73.8543395996,,0.5,4.5,2014-04-08 21:11:40,0.5,0.34,5.0,1.0,40.7210235596,-73.8441314697,1.0,0.0,0.0,N,64,46,0.0,0.0,5.5,0.7,1.0,0,2.0,2014-04-08 21:08:30,3.0
1624974,4.9,,25,40.7951278687,-73.9320678711,,1.0,4.0,2014-04-25 19:27:19,0.5,0.02,1.0,2.0,40.7907981873,-73.93914031979999,1.0,0.0,0.0,N,63,44,0.0,0.0,5.5,0.61,1.0,0,2.0,2014-04-25 19:25:38,1.0
269176,8.7,B02617,15,,,,,15.6009982389,2014-04-15 07:40:00,,0.71,,,40.7208,-73.9832,,0.0,0.0,,63,33,,,,2.5443868773,,1,,2014-04-15 07:32:00,8.0
814499,4.3,,6,40.7034492493,-73.9867630005,,0.0,7.5,2014-04-06 14:18:48,0.5,0.0,1.0,2.0,40.691204071,-73.9894485474,1.0,0.0,0.0,N,61,36,0.0,0.0,8.0,1.3,,0,1.0,2014-04-06 14:09:47,9.0
1571128,8.5,,24,40.7548027039,-73.87468719479999,,1.0,7.5,2014-04-24 16:09:20,0.5,0.0,5.0,2.0,40.7470207214,-73.8887176514,1.0,0.0,0.0,N,62,42,0.0,0.0,9.0,1.13,1.0,0,2.0,2014-04-24 16:01:03,8.0
885749,6.9,,8,40.7462768555,-73.8248977661,,0.0,7.0,2014-04-08 10:54:26,0.5,0.34,1.0,2.0,40.7596702576,-73.8299407959,1.0,0.0,0.0,N,64,46,0.0,0.0,7.5,1.25,1.0,0,2.0,2014-04-08 10:46:24,8.0
322359,8.3,B02617,30,,,,,19.9505423048,2014-04-30 13:25:00,,4.97,,,40.7343,-73.99,,0.0,0.0,,52,41,,,,3.2496783370999998,,1,,2014-04-30 13:16:00,9.0
808555,4.3,,6,40.741432189899996,-73.8803482056,,0.0,11.0,2014-04-06 10:32:00,0.5,0.0,1.0,2.0,40.742988586399996,-73.9190826416,1.0,0.0,0.0,N,61,36,0.0,0.0,11.5,2.6,1.0,0,2.0,2014-04-06 10:16:35,15.0
493313,9.4,B02682,23,,,,,16.5012072119,2014-04-23 21:53:00,,0.0,,,40.7222,-73.9919,,0.0,0.0,,61,44,,,,2.36622708113,,1,,2014-04-23 21:43:00,10.0
192820,4.3,B02598,28,,,,,12.9332362144,2014-04-28 11:11:00,,0.0,,,40.7564,-73.993,,0.0,0.0,,67,45,,,,1.13856761818,,1,,2014-04-28 11:07:00,4.0
1305170,5.4,,18,40.8051071167,-73.9390869141,,0.0,4.0,2014-04-18 07:19:15,0.5,0.0,1.0,2.0,40.8088302612,-73.9481430054,1.0,0.0,0.0,N,49,35,0.0,0.0,4.5,0.54,1.0,0,2.0,2014-04-18 07:16:49,2.0
49572,8.5,B02598,4,,,,,21.6664590232,2014-04-04 05:05:00,,0.21,,,40.7674,-73.9527,,0.0,0.0,,47,40,,,,2.55443332211,,1,,2014-04-04 04:55:00,10.0
898236,6.9,,8,40.5903015137,-73.9224777222,,1.0,9.0,2014-04-08 17:55:54,0.5,0.34,1.0,1.0,40.587646484400004,-73.95552825930001,1.0,0.0,0.0,N,64,46,0.0,0.0,10.5,2.3,,0,1.0,2014-04-08 17:47:55,7.0
812617,4.3,,6,40.7418746948,-73.9889297485,,0.0,27.5,2014-04-06 13:34:09,0.5,0.0,3.0,1.0,40.8103637695,-73.9525604248,1.0,0.0,0.0,N,61,36,2.0,0.0,30.0,7.4,,0,1.0,2014-04-06 13:03:49,30.0
154291,9.4,B02598,23,,,,,27.612496159099997,2014-04-23 15:49:00,,0.0,,,40.7289,-73.9863,,0.0,0.0,,61,44,,,,3.8273431306199996,,1,,2014-04-23 15:37:00,12.0
1692493,5.4,,26,40.7084007263,-73.9659347534,,0.5,5.5,2014-04-26 21:35:25,0.5,0.92,1.0,2.0,40.7077102661,-73.9556732178,1.0,0.0,0.0,N,67,46,0.0,0.0,6.5,0.7,1.0,0,1.0,2014-04-26 21:30:07,5.0
1487120,5.6,,22,40.752685546900004,-73.8616638184,,0.0,11.5,2014-04-22 12:14:31,0.5,0.01,1.0,2.0,40.734111785900005,-73.8701400757,1.0,0.0,0.0,N,71,51,0.0,0.0,12.0,2.4,1.0,0,1.0,2014-04-22 11:58:59,15.0
1605717,4.9,,25,40.7599754333,-73.97020721439999,,0.0,20.5,2014-04-25 11:44:52,0.5,0.02,1.0,1.0,40.8019599915,-73.9499588013,1.0,0.0,0.0,N,63,44,6.3,0.0,27.3,3.6,1.0,0,1.0,2014-04-25 11:12:44,32.0
1432836,6.3,,20,40.6408538818,-73.9572753906,,0.0,9.5,2014-04-20 19:27:04,0.5,0.0,1.0,1.0,40.6662864685,-73.9536819458,1.0,0.0,0.0,N,60,45,1.9,0.0,11.9,2.16,1.0,0,2.0,2014-04-20 19:16:08,10.0
1087661,4.3,,12,40.7144889832,-73.9928436279,,0.5,10.0,2014-04-12 21:31:14,0.5,0.0,1.0,2.0,40.6847648621,-73.9777679443,1.0,0.0,0.0,N,73,50,0.0,0.0,11.0,2.47,1.0,0,2.0,2014-04-12 21:22:32,8.0
1703137,5.8,,27,40.6621780396,-73.7652511597,,0.5,16.5,2014-04-27 00:16:19,0.5,0.0,1.0,2.0,40.7003135681,-73.8076477051,1.0,0.0,0.0,N,59,47,0.0,0.0,17.5,5.45,1.0,0,2.0,2014-04-27 00:06:09,10.0
193027,4.3,B02598,28,,,,,31.0634715204,2014-04-28 12:21:00,,0.0,,,40.7083,-74.0147,,0.0,0.0,,67,45,,,,3.9506773258999996,,1,,2014-04-28 12:08:00,13.0
308358,5.4,B02617,26,,,,,16.6065406725,2014-04-26 16:34:00,,0.92,,,40.7647,-73.9735,,0.0,0.0,,67,46,,,,2.15248955281,,1,,2014-04-26 16:24:00,10.0
860760,6.0,,7,40.7815933228,-73.9540557861,,1.0,5.0,2014-04-07 17:52:11,0.5,0.52,6.0,1.0,40.7889709473,-73.95296478270001,1.0,0.0,0.0,N,53,43,1.0,0.0,7.5,0.68,1.0,0,2.0,2014-04-07 17:47:54,4.0
1457498,4.3,,21,40.737323761,-73.8539428711,,0.0,18.0,2014-04-21 14:02:39,0.5,0.0,1.0,2.0,40.6940155029,-73.8277053833,1.0,0.0,0.0,N,67,41,0.0,0.0,18.5,5.1,1.0,0,1.0,2014-04-21 13:44:53,17.0
512661,5.4,B02682,26,,,,,16.5562916239,2014-04-26 00:45:00,,0.92,,,40.7251,-74.0024,,0.0,0.0,,67,46,,,,2.7800387084400002,,1,,2014-04-26 00:36:00,9.0
999461,5.8,,11,40.8612861633,-73.91324615479999,,0.0,10.0,2014-04-11 08:03:29,0.0,0.0,1.0,1.0,40.810302734400004,-73.9255599976,5.0,0.0,0.0,N,75,56,0.0,0.0,10.0,0.0,2.0,0,2.0,2014-04-11 08:03:22,0.0
868760,6.0,,7,40.8487243652,-73.9176712036,,0.5,9.0,2014-04-07 20:29:11,0.5,0.52,2.0,2.0,40.8623161316,-73.89603424069999,1.0,0.0,0.0,N,53,43,0.0,0.0,10.0,1.8,,0,1.0,2014-04-07 20:19:01,10.0
689176,8.5,,4,40.7657661438,-73.9549865723,,0.0,16.5,2014-04-04 09:05:40,0.5,0.21,1.0,1.0,40.754520416300004,-73.9417800903,1.0,0.0,0.0,N,47,40,2.0,0.0,19.0,3.49,1.0,0,2.0,2014-04-04 08:42:49,22.0
177820,5.4,B02598,26,,,,,27.2087639026,2014-04-26 08:50:00,,0.92,,,40.7648,-73.9805,,0.0,0.0,,67,46,,,,2.74333056817,,1,,2014-04-26 08:39:00,11.0
1858270,8.3,,30,40.7883644104,-73.8456115723,,1.0,13.5,2014-04-30 18:59:43,0.5,4.97,1.0,2.0,40.7594146729,-73.8305358887,1.0,0.0,0.0,N,52,41,0.0,0.0,15.0,2.97,1.0,0,2.0,2014-04-30 18:42:55,16.0
1663110,5.4,,26,40.840438842800005,-73.8528900146,,0.0,29.0,2014-04-26 12:09:19,0.5,0.92,1.0,2.0,40.8047142029,-73.9663543701,1.0,0.0,0.0,N,67,46,0.0,0.0,29.5,9.4,1.0,0,2.0,2014-04-26 11:46:59,22.0
1550734,8.5,,24,40.8159942627,-73.9470367432,,0.5,6.5,2014-04-24 00:18:14,0.5,0.0,1.0,2.0,40.8057060242,-73.939201355,1.0,0.0,0.0,N,62,42,0.0,0.0,7.5,1.15,1.0,0,2.0,2014-04-24 00:12:00,6.0
1825021,8.9,,29,40.695854186999995,-73.917137146,,0.5,6.5,2014-04-29 23:32:33,0.5,0.03,1.0,2.0,40.696552276599995,-73.934715271,1.0,0.0,0.0,N,52,43,0.0,0.0,7.5,1.2,1.0,0,1.0,2014-04-29 23:26:29,6.0
1794268,8.9,,29,40.736782074000004,-73.8814849854,,0.0,14.0,2014-04-29 09:53:06,0.5,0.03,1.0,2.0,40.7581558228,-73.917137146,1.0,0.0,0.0,N,52,43,0.0,0.0,14.5,3.32,1.0,0,2.0,2014-04-29 09:37:20,15.0
529416,4.3,B02682,28,,,,,12.9221295868,2014-04-28 12:36:00,,0.0,,,40.7241,-73.9808,,0.0,0.0,,67,45,,,,1.75871690034,,1,,2014-04-28 12:30:00,6.0
639120,3.8,,3,40.7598838806,-73.9679031372,,0.5,22.0,2014-04-03 00:38:34,0.5,0.07,1.0,2.0,40.6785163879,-73.9791107178,1.0,0.0,0.0,N,67,46,0.0,0.0,23.0,6.51,1.0,0,2.0,2014-04-03 00:14:14,24.0
1392459,5.6,,19,40.7684745789,-73.8936080933,,0.5,6.5,2014-04-19 22:48:56,0.5,0.0,1.0,1.0,40.7760276794,-73.9105300903,1.0,0.0,0.0,N,68,41,1.0,0.0,8.5,1.25,1.0,0,2.0,2014-04-19 22:43:30,5.0
472514,6.3,B02682,20,,,,,19.424336313,2014-04-20 16:18:00,,0.0,,,40.7348,-73.9992,,0.0,0.0,,60,45,,,,3.2757626462700005,,1,,2014-04-20 16:06:00,12.0
1140539,5.8,,13,40.655101776100004,-73.95529174800001,,0.5,11.5,2014-04-13 22:20:19,0.5,0.0,3.0,1.0,40.6809043884,-73.9754333496,1.0,0.0,0.0,N,77,54,2.5,0.0,15.0,2.5,1.0,0,1.0,2014-04-13 22:08:09,12.0
441038,8.7,B02682,15,,,,,28.692662121199998,2014-04-15 22:57:00,,0.71,,,40.6809,-73.959,,0.0,0.0,,63,33,,,,4.64096457525,,1,,2014-04-15 22:45:00,12.0
12300,6.9,B02512,10,,,,,20.8449918113,2014-04-10 19:09:00,,0.0,,,40.7228,-74.0082,,0.0,0.0,,58,42,,,,3.0244360634900005,,1,,2014-04-10 18:59:00,10.0
1416273,6.3,,20,40.8044319153,-73.9552764893,,0.0,12.0,2014-04-20 11:25:21,0.5,0.0,1.0,2.0,40.7960281372,-73.93533325199999,1.0,0.0,0.0,N,60,45,0.0,0.0,12.5,2.95,1.0,0,2.0,2014-04-20 11:10:57,14.0
1469291,4.3,,21,40.717529296900004,-73.8797988892,,0.5,9.0,2014-04-21 20:08:25,0.5,0.0,1.0,1.0,40.7375030518,-73.89599609380001,1.0,0.0,0.0,N,67,41,1.9,0.0,11.9,2.14,1.0,0,2.0,2014-04-21 20:00:09,8.0
890274,6.9,,8,40.7199211121,-73.9833679199,,0.0,20.0,2014-04-08 14:07:08,0.5,0.34,4.0,1.0,40.6757736206,-73.9746932983,1.0,0.0,0.0,N,64,46,2.0,0.0,22.5,5.5,1.0,0,2.0,2014-04-08 13:46:35,20.0
888241,6.9,,8,40.7365379333,-73.8768692017,,0.0,6.0,2014-04-08 12:29:57,0.5,0.34,1.0,2.0,40.7409858704,-73.8611526489,1.0,0.0,0.0,N,64,46,0.0,0.0,6.5,1.0,,0,1.0,2014-04-08 12:23:16,6.0
1234927,7.6,,16,40.7621307373,-73.9657211304,,0.0,13.5,2014-04-16 15:23:08,0.5,0.05,1.0,1.0,40.7437858582,-73.95769500729999,1.0,0.0,0.0,N,49,31,3.38,0.0,17.38,3.1,1.0,0,2.0,2014-04-16 15:07:58,15.0
392759,6.9,B02682,9,,,,,16.6089936701,2014-04-09 08:43:00,,0.0,,,40.8155,-73.9597,,0.0,0.0,,61,45,,,,1.7622136142200002,,1,,2014-04-09 08:36:00,7.0
235372,8.5,B02617,4,,,,,5.59349813125,2014-04-04 23:54:00,,0.21,,,40.7489,-73.982,,0.0,0.0,,47,40,,,,1.2995602106100002,,1,,2014-04-04 23:48:00,6.0
1429855,6.3,,20,40.644096374499995,-73.7824707031,,0.0,21.5,2014-04-20 18:20:08,0.5,0.0,1.0,2.0,40.722602844200004,-73.9579620361,1.0,0.0,0.0,N,60,45,0.0,0.0,22.0,7.26,1.0,0,2.0,2014-04-20 18:05:19,14.0
1386293,5.6,,19,40.8011856079,-73.9504165649,,0.5,7.0,2014-04-19 21:10:14,0.5,0.0,1.0,2.0,40.8112182617,-73.9579467773,1.0,0.0,0.0,N,68,41,0.0,0.0,8.0,1.3,1.0,0,2.0,2014-04-19 21:02:56,7.0
867700,6.0,,7,40.6956329346,-73.9409713745,,1.0,10.0,2014-04-07 20:10:55,0.5,0.52,1.0,1.0,40.7141265869,-73.9615249634,1.0,0.0,0.0,N,53,43,2.2,0.0,13.7,2.05,1.0,0,2.0,2014-04-07 19:58:18,12.0
1861439,8.3,,30,40.678691864,-73.9686050415,,1.0,6.5,2014-04-30 19:40:26,0.5,4.97,1.0,1.0,40.6905136108,-73.95882415770001,1.0,0.0,0.0,N,52,41,1.88,0.0,9.88,1.29,1.0,0,2.0,2014-04-30 19:33:23,7.0
1457370,4.3,,21,40.632724761999995,-73.9063110352,,0.0,6.5,2014-04-21 13:45:07,0.5,0.0,1.0,1.0,40.6318473816,-73.9225006104,1.0,0.0,0.0,N,67,41,0.05,0.0,7.05,1.2,1.0,0,1.0,2014-04-21 13:39:35,5.0
1545106,9.4,,23,40.700790405300005,-73.9285812378,,0.5,12.5,2014-04-23 22:01:31,0.5,0.0,1.0,1.0,40.7179718018,-73.95761108399999,1.0,0.0,0.0,N,61,44,2.7,0.0,16.2,2.9,1.0,0,1.0,2014-04-23 21:46:18,15.0
63525,4.3,B02598,6,,,,,20.9455683936,2014-04-06 11:20:00,,0.0,,,40.685,-73.9958,,0.0,0.0,,61,36,,,,2.8910600738700003,,1,,2014-04-06 11:07:00,13.0
1619158,4.9,,25,40.6935081482,-73.9818878174,,1.0,6.0,2014-04-25 17:50:48,0.5,0.02,1.0,2.0,40.6933403015,-73.9672546387,1.0,0.0,0.0,N,63,44,0.0,0.0,7.5,0.75,1.0,0,2.0,2014-04-25 17:44:38,6.0
352381,8.5,B02682,4,,,,,25.047713636300003,2014-04-04 11:00:00,,0.21,,,40.746,-73.9879,,0.0,0.0,,47,40,,,,2.79454103105,,1,,2014-04-04 10:49:00,11.0
1776761,4.3,,28,40.6728630066,-73.83350372310001,,1.0,13.0,2014-04-28 19:03:46,0.5,0.0,1.0,1.0,40.7002029419,-73.8075332642,1.0,0.0,0.0,N,67,45,2.8,0.0,17.3,3.38,1.0,0,2.0,2014-04-28 18:50:21,13.0
347883,3.8,B02682,3,,,,,19.8419393916,2014-04-03 21:11:00,,0.07,,,40.7522,-73.9779,,0.0,0.0,,67,46,,,,3.22552124147,,1,,2014-04-03 21:01:00,10.0
115269,7.6,B02598,16,,,,,22.7709078723,2014-04-16 15:16:00,,0.05,,,40.7149,-74.0109,,0.0,0.0,,49,31,,,,3.4313045377099995,,1,,2014-04-16 15:03:00,13.0
678281,3.8,,3,40.842231750500005,-73.8557891846,,0.0,18.0,2014-04-03 23:19:20,0.0,0.07,2.0,2.0,40.8636817932,-73.9260482788,5.0,0.0,0.0,N,67,46,0.0,0.0,18.0,6.12,2.0,0,2.0,2014-04-03 23:02:47,16.0
1625768,4.9,,25,40.729801178,-73.8802185059,,1.0,6.5,2014-04-25 19:45:10,0.5,0.02,1.0,2.0,40.7417869568,-73.8810043335,1.0,0.0,0.0,N,63,44,0.0,0.0,8.0,1.08,1.0,0,2.0,2014-04-25 19:38:30,6.0
1426363,6.3,,20,40.8864860535,-73.8639526367,,0.0,7.5,2014-04-20 16:44:17,0.5,0.0,1.0,2.0,40.901191711399996,-73.8521194458,1.0,0.0,0.0,N,60,45,0.0,0.0,8.0,1.3,1.0,0,2.0,2014-04-20 16:35:54,8.0
319440,8.9,B02617,29,,,,,15.0222079629,2014-04-29 20:26:00,,0.03,,,40.6718,-74.0093,,0.0,0.0,,52,43,,,,2.8484753187800003,,1,,2014-04-29 20:15:00,11.0
1687911,5.4,,26,40.7203826904,-73.9417877197,,0.5,5.5,2014-04-26 20:29:46,0.5,0.92,1.0,2.0,40.7237052917,-73.950881958,1.0,0.0,0.0,N,67,46,0.0,0.0,6.5,0.72,1.0,0,2.0,2014-04-26 20:24:10,5.0
258831,5.8,B02617,11,,,,,15.152519336300001,2014-04-11 16:35:00,,0.0,,,40.7527,-73.9794,,0.0,0.0,,75,56,,,,1.96576051085,,1,,2014-04-11 16:27:00,8.0
1837616,8.3,,30,40.680488586399996,-73.965385437,,0.0,8.5,2014-04-30 10:50:34,0.5,4.97,1.0,1.0,40.6688537598,-73.9799575806,1.0,0.0,0.0,N,52,41,1.5,0.0,10.5,1.5,1.0,0,1.0,2014-04-30 10:39:49,10.0
258089,5.8,B02617,11,,,,,24.1267324245,2014-04-11 13:27:00,,0.0,,,40.7665,-73.9693,,0.0,0.0,,75,56,,,,4.25742260998,,1,,2014-04-11 13:17:00,10.0
300712,8.5,B02617,24,,,,,16.8199853073,2014-04-24 19:29:00,,0.0,,,40.7039,-73.9182,,0.0,0.0,,62,42,,,,2.2893682431999998,,1,,2014-04-24 19:21:00,8.0
